id,longitude,latitude,name
node/1168905946,13.279605,52.5181423,La Manife (& DHL/DPD Pakete)
node/1169625216,13.5990987,52.5957989,McCafé
node/1170145498,13.3163455,52.5180469,Café Südwind
node/1172020940,13.419925,52.6068952,lilastern - Das Eltern-Kind-Café
node/1175886847,13.309583,52.5073392,AJBrasil
node/1180916040,13.3544855,52.6179422,Eisbar Angelina
node/1184339454,12.5604576,52.4097293,Eiscafé San Marco
node/1187333100,13.3253099,52.5046568,Stulle mit Brot
node/1187333115,13.3256024,52.5036379,Café Lila
node/1187355556,13.4230147,52.4950249,Brammibal's Donuts
node/1188954629,13.3234064,52.5024732,Caras
node/1194782083,13.2969673,52.5190117,Kunstpause
node/1194782107,13.2968527,52.5069595,Café Kredenz
node/1198087064,13.1959382,52.530458,Florida Eiscafé
node/1198396904,13.3248225,52.4604707,Just a little crush
node/1209659439,13.3829619,52.492664,Kuchenkultur
node/1210101080,13.409725,52.552585,elf Gaststätte
node/1210805845,13.3323471,52.5271934,90 Grad
node/1214196409,13.3216989,52.5029367,Cappuccino
node/1216641554,13.3202603,52.5030318,Espressobar
node/1219857968,13.3276348,52.5053547,BagCo
node/1224145991,13.3911878,52.5120778,Rausch Schokoladenhaus
node/1226789679,13.2941867,52.5110151,alea
node/1229303959,13.3056286,52.4482443,La Pallina
node/1229408775,13.3055486,52.5097639,Black Fox Coffee
node/1230222037,13.0472185,52.4500187,Café Charlotte
node/1231246020,13.4673589,52.5530058,Residenz Weisser See
node/1232192569,13.3582226,52.5472088,Sisters Coffee & Waffle
node/1235239480,13.2856507,52.5082223,See-Stübchen
node/1235266872,13.6007254,52.4795856,Backstube & Café
node/1236259373,13.0429639,52.3944318,Begegnungsstätte und Café Havelterrassen
node/1237776947,13.415139,52.5040092,Kombrink
node/1238525253,13.4444227,52.560721,Sonnenwinkel
node/1239746377,13.376716,52.5119941,Café Lebensart
node/1240131928,12.9403058,52.3786278,Dolci e Gelati
node/1244902063,13.431027,52.4975068,Tiki Heart
node/1246581868,13.4445081,52.4835037,hom
node/1248675710,13.4116955,52.5524184,Cafe Gold
node/1254056139,13.501353,52.62707,Kaffee-Haus Madlen im Café Max
node/1254063155,13.2836029,52.5892738,Café Röttgen
node/1254064335,13.2958488,52.5060452,Aud Réy
node/1254112569,13.0499884,52.3989149,Galerie Café 11-line
node/1255588544,13.4152562,52.4930669,dildile
node/1256325669,14.2741345,52.2720189,Eiscafe Biergarten Hartmann
node/1256737675,13.4183887,52.4940938,Mephisto
node/1256737702,13.4184004,52.4935579,"Dobedo kleider, kuchen, künste"
node/1256737721,13.4167548,52.4943854,TEE·SALON·IKI
node/1256737730,13.4174689,52.4929383,Mitterhofer's Tönchen und Lenchen
node/1256785842,13.3235176,52.4916174,Non Solo Vini
node/1256888920,13.4287534,52.4870704,Villarge
node/1257729996,12.8778116,52.6068131,Altstadt Café und Restaurant Nickel
node/1268462697,13.7707147,52.2243474,Bistro Zur Palme
node/1268485735,13.8331765,52.2694556,Café Moni
node/1270333627,13.4955614,52.5061361,Green Wall Coffee
node/1276627999,13.3635909,52.5262506,Café Innehalt
node/1279671584,13.4345124,52.5370584,Café Laelia
node/1279778647,13.2870331,52.5901547,BoBoQ Tegel Quartier
node/1282111609,13.3042274,52.5021031,SharaZad
node/1292651153,13.645093899999999,52.378745,Winkels Eis-Café
node/1293209201,13.4949395,52.5144197,Winkels Cafe Restaurant Bar
node/1299518297,13.0667402,52.4008485,Cafeteria
node/1305230458,13.3148036,52.5182083,Arrey
node/1305276032,13.4307821,52.4869118,Zip
node/1305691136,13.468164699999999,52.7623141,Café Nostalgie
node/1306177287,13.4271307,52.4874287,schaumschläger
node/1306177292,13.4295126,52.4865589,Camon Coffee
node/1307115261,13.4324824,52.4692685,Fincan
node/1307115302,13.4315508,52.4701508,Café Canisi
node/1309021878,13.462356,52.5136469,Coffein Centrale
node/1311121818,13.2992627,52.5007728,pera
node/1313014964,13.2255407,52.3911083,Cafe im Garten
node/1313503788,13.2946805,52.5135742,Selmani Bäckerei & Konditorei Café
node/1314614830,13.3863191,52.4906157,bagel coffee culture
node/1314769761,13.3935515,52.51283,Kulturcafé Quchnia
node/1315492722,13.1448711,52.452404,Eiskreme Hausgemacht
node/1319751809,13.3311755,52.5273017,Cafe Bar Istanbul
node/1321276954,13.1222156,52.3951373,Bar e Gelato
node/1326048795,13.1716037,52.4827139,Hofcafe
node/1331751571,13.5747815,52.4463093,Altstadtcafé Cöpenick
node/1331755902,13.5763467,52.4461719,Milchkaffee
node/1332424262,13.436985,52.5171831,Café Sibylle
node/1333812249,13.3315579,52.4639085,Thoben
node/1334575048,12.6414765,52.1915508,Eiskaffee Kottke
node/1336637898,13.2034027,52.5375029,Ciao Eisladen
node/1336704611,13.3920962,52.4904343,Molinari & Ko
node/1336852734,13.4192862,52.4947113,Sausebrause
node/1336954808,13.4372761,52.5361238,Café 157
node/1339054034,13.316565,52.5059664,Long Story Short
node/1342620541,13.4172788,52.5007808,Fräulein Wild
node/1342665297,13.676698,52.75289,Lobetaler Bio
node/1345927503,14.2491907,52.175755,Schukurama
node/1346939879,13.4200198,52.5025709,Chez Michel
node/1346939936,13.4289001,52.5008776,Cafe Dostlar
node/1348552210,13.4297907,52.468253,Horon Cafe
node/1348552229,13.4287583,52.4681435,Café Günseli
node/1348720482,13.4319234,52.5015398,Jannimu
node/1349331526,13.3807181,52.4659592,Cafe Klatsch
node/1350015247,13.0890086,52.394249,Cafeteria
node/1352718186,13.4200152,52.5509028,Sonderbar
node/1356526442,13.3117338,52.5717427,Eis Schober
node/1363833363,13.3856182,52.4553547,Café Lebensart
node/1365742613,13.4047768,52.4889168,Two Trick Pony
node/1367516641,13.3765681,52.5284889,Egen Tied
node/1372320333,13.4234072,52.4695377,Warthe-Mahl
node/1374234648,13.4611248,52.5116504,Weder gestern noch morgen
node/1375255965,13.3505896,52.2732993,"Vierseithofcafé ""land.wirt.schaft"""
node/1383039164,13.3628164,52.5652664,Café am See
node/1386424940,13.4224107,52.476987,TERZ
node/1387515956,13.3809397,52.465632,Bäckerei Biene Maja
node/1387515959,13.3835138,52.465494,Café Berlina
node/1387922023,13.1568948,52.5332473,Café Galaxy
node/1389048016,13.4387375,52.4997963,Baretto
node/1389054322,13.4238645,52.4999124,Cassonade
node/1390047426,13.4497689,52.5212712,Lachmann's leckere Waffeln
node/1390695197,13.4600197,52.4944067,Muca
node/1391486693,13.3219985,52.4563231,Coffee Time
node/1394484108,13.328193,52.4781398,Bundesbrot
node/1397070387,13.3679278,52.5049434,Staabi Back & Bistro Kiosk
node/1400842135,13.096985,52.5624554,Biofreunde
node/1401087610,13.4295638,52.5370272,Elena
node/1403784421,13.4894902,52.4640916,Cafe Sack
node/1406144481,14.1422652,52.5023108,Cafe Pfeiffer
node/1408380025,13.3972867,52.4236381,Eisige Gezeiten
node/1409476638,13.3321769,52.4636073,NICO Café Bar
node/1409483978,13.3348477,52.4627612,Buon Cafe
node/1412218896,13.3859461,52.517102,Cafe Einstein
node/1413338645,13.5692916,52.5630585,Golferia Berlin
node/1420377685,13.5648215,52.4020992,FrozenFire Kaffeehaus
node/1423930314,13.4590452,52.5206232,"Ryans Eis, Waffel & Co."
node/1425004085,13.4317026,52.4972719,The Visit
node/1425707922,13.4251322,52.4817967,Icerde
node/1431722014,13.287921,52.4526349,Coffeebar
node/1431722015,13.2899566,52.452868,Kauderwelsch
node/1432538587,13.4026549,52.5241901,Café Cinema
node/1433120465,13.402645,52.519203,Bandy Brooks
node/1433120467,13.4027007,52.5202185,Food Lounge Berlin
node/1438199090,12.8748139,52.4685086,Paretzer Café
node/1438352952,13.3881611,52.5104602,Centolire
node/1444792934,13.3619093,52.5495968,Motte
node/1445210974,13.6607728,52.2935887,Das Strandcafe in Neue Mühle
node/1447902834,13.4273135,52.4936199,Green Pineapple
node/1450333958,13.4628841,52.5495914,Friedas Glück
node/1453019380,12.7449004,52.3193946,Klostercafé Fiedler
node/1453876137,13.5180766,52.5100937,Turo Cafe u. Sportsbar
node/1454355303,13.4277186,52.4747017,Teehaus Alte Forno
node/1456062232,13.4313321,52.4898723,NikoDemus
node/1458852556,13.5146863,52.5054002,Romance Eis - Cafe - Snack
node/1459736091,12.5565935,52.4114046,Brückencafé
node/1460261174,13.5841154,52.8155374,Café Sophiengarten
node/1470688063,13.4253804,52.4899481,Göttin der Weisheit
node/1470688064,13.4281088,52.4882335,Bullys Bakery
node/1471137930,13.3837117,52.5305927,The Barn
node/1471966102,13.4065317,52.5469244,Empathie Café Bar
node/1472505562,13.3737159,52.5058941,g4 / Café & bubble tea
node/1479236385,13.2069295,52.5617093,Kleines Café
node/1484662625,13.3130577,52.29156,Landhotel Löwenbruch
node/1486087545,13.4316458,52.5520167,Emma T.
node/1489328842,13.379825,52.5234286,Café Luise
node/1489978776,13.4241249,52.5396848,Einstern
node/1492336682,13.4307374,52.5326044,Rosa Canina
node/1503699065,13.6002963,52.676832,Eiscafé Gelato di Caffè
node/1505231651,13.5737816,52.4433179,Schlosscafé
node/1511340435,13.443209,52.484281,Cafeteria der Guttempler
node/1519970045,13.3477991,52.4895119,Stay
node/1523646679,13.4185069,52.5304718,Café Juli's
node/1526715525,13.4282957,52.4929734,Katie’s Blue Cat
node/1535709267,13.6119847,52.511768000000004,Mambo Billard Cafe
node/1538359026,13.4060443,52.5397486,Krone Kitchen & Coffee
node/1539485134,13.5227536,52.4834604,Bäckerei
node/1542549068,13.4115003,52.5219699,BoBo Q
node/1542726699,13.422912,52.4931466,Klötze und Schinken
node/1544180781,13.4101238,52.5484679,Café Rhino
node/1551867698,13.3792487,52.4977655,Tor 25
node/1552051681,13.3868181,52.5310103,Oslo Kaffebar
node/1552576662,13.3951983,52.5081113,Russtrôt
node/1557125533,13.4325447,52.4681276,leuchtstoff – Kaffeebar
node/1557276158,13.6993338,52.4764786,Gelateria Lion
node/1557465381,13.410916199999999,52.5696348,Liebes Bisschen
node/1559866469,13.6248219,52.4540287,Das Café
node/1562676230,13.289765,52.633383,Kaffeehaus Zeltinger
node/1569311602,13.411279,52.5125866,Coffee Lab
node/1569311609,13.4128245,52.512054,Saftzeit
node/1569311627,13.4135233,52.5116965,Schmidt’s Deli Deluxe
node/1572917272,12.58817,52.1416355,"Infocafe ""Der Winkel"""
node/1575536843,13.4267463,52.4902908,Myxa
node/1581067224,13.4486137,52.55384,Cafe Bar 25
node/1581563474,13.4308776,52.4869859,Bruch
node/1586841130,13.396964,52.5323549,Les Pâtisseries de Sébastien
node/1587105378,13.3922192,52.5199838,Kaffeeserie
node/1587137752,13.386262,52.5133352,Nö!
node/1588368446,13.4480371,52.4771185,Café Dritter Raum
node/1590031005,13.3315261,52.5322494,Einer dieser Tage
node/1591637176,13.3789937,52.5248854,Café Frau Schneider
node/1595959821,13.5033093,52.4554889,Das Berliner Frühstück
node/1597401733,13.4460153,52.5499137,Eiscafé Surprise
node/1601806281,13.3940977,52.4910917,Eliza Café
node/1602775598,13.4610674,52.5107813,Macondo
node/1608905786,13.4051474,52.5274297,NoMoreSleep
node/1608905894,13.4062986,52.5272205,Green Tea Café Mamecha
node/1617351357,13.4480821,52.4905819,Il Sogno
node/1617444761,13.2868004,52.4337358,Bäckerei Bärenstark
node/1621270112,13.4210922,52.5357069,Tenzan Lab.
node/1627585101,13.8464516,52.5070846,Hennickendorfer Eisparadies
node/1632237622,13.3302591,52.4107281,Cafe am Park
node/1636909103,13.4393804,52.499783,Sofia
node/1637037148,13.438338,52.4999364,Estate Coffee
node/1644096101,13.4404319,52.4895882,Café Kalle Klein
node/1648374191,13.4327862,52.4838386,Kiez Backshop
node/1650697555,13.4200344,52.4767265,Engels
node/1659884043,13.3559595,52.5479045,Sechs fünf
node/1662725018,12.9243475,52.3693177,Kirstein
node/1663732558,13.8020238,52.8337831,AWO Café Brücke
node/1663732626,13.8109722,52.8339537,Bäckerei Konditorei Engelhardt
node/1663732637,13.8209834,52.8331419,Café Venezia
node/1663733066,13.8201065,52.8335217,Tchibo
node/1665753563,13.4365729,52.4841475,Café Tschüsch
node/1685663904,13.4151937,52.5439586,Café Butter
node/1686460160,12.5622953,52.4085733,Coffee Corner
node/1695272245,13.40222,52.5335102,Edel & Faul
node/1699572602,13.336143,52.5222497,Eisbox
node/1699759457,13.398625,52.522842,handmade Berlin
node/1702699761,13.4865998,52.4649573,Schwarz & Rot
node/1706967652,13.4124173,52.568189,Milchmanns
node/1713808786,13.8355892,52.3499862,Holly's Galerie Cafe
node/1714250170,13.3828675,52.5229855,Backshop Cafe am Deutschen Theater
node/1717925725,13.4273743,52.4900924,Brezel Company
node/1717989028,12.9870566,52.3471547,Café Heimath
node/1718497602,13.4359972,52.4823234,Café Istanbul
node/1718497603,13.4363725,52.4825188,Bichou
node/1718570743,13.3221363,52.4970772,Kuchen Zeit
node/1718668798,13.422957,52.5446359,kaffeebar
node/1721061603,13.2155154,52.4375529,Tayas
node/1728451321,13.4124925,52.5468157,"gestern, heute & morgen"
node/1731205692,13.4061879,52.5490235,Café Schwesterherz
node/1732747168,13.4474068,52.5205841,ostPost
node/1741956100,13.3998676,52.522285,Cent'Anni
node/1743226665,13.4128265,52.490932,no milk today
node/1746692345,13.3462051,52.5036739,Leckerback Café
node/1753752059,13.3711351,52.4770702,Eis Bär
node/1762352159,13.3292433,52.5211711,Einstein Kaffee
node/1766678243,13.2492081,52.6099574,Cafe am Marktplatz
node/1773535615,13.323321,52.4906445,Made
node/1776499511,13.4953513,52.4177544,Café Bar Craemer
node/1777155489,13.5638073,52.5711208,Roki's café-bar fresh
node/1780091879,14.0402055,52.7813321,Rosencafé
node/1781450171,13.3931906,52.5266968,Princess Cheesecake
node/1781450184,13.3941224,52.5266056,Victoria
node/1783259057,13.261344,52.4445221,Café Milch & Honig
node/1792791226,14.088638,52.8340532,Olli's kleines Eiscafe
node/1794131335,13.4036191,52.5196945,Espresso House
node/1800983070,13.4150077,52.493128,Brandi Espresso Bar
node/1802244177,13.2574527,52.4349241,Alte Backstube
node/1805866585,14.2149619,52.4538477,Eiscafe Tiffany
node/1806101368,14.0440766,52.8666005,Oderberger Kaffeestube
node/1810294268,13.0749782,52.4029022,Theaterkantine
node/1811815459,13.3904824,52.5203576,Coffeebar
node/1813236376,13.3906826,52.5043808,coffee point
node/1815228807,13.4017393,52.5219314,La Siesta
node/1818596218,13.5683045,52.8235041,Eiscafe am See
node/1819427816,13.4547101,52.5074321,Emma Pea
node/1825925171,13.4737176,52.4532614,Hofcafé Späth
node/1832540155,13.2615548,52.5168683,Eisdiele Gloria
node/1834289225,13.4052762,52.5404253,Eisstübchen Madlen
node/1835112340,13.4410298,52.4974338,Good Morning Coffee
node/1836349969,13.4212116,52.4818162,Café Blume
node/1842520435,13.4565116,52.5017532,Cantalupo Restaino
node/1844110215,13.405692,52.531,Erchy's Coffee & Plants
node/1845354028,13.4151242,52.1856603,Eiscafé Angela
node/1846582013,13.3675408,52.5868154,Ventelino
node/1851364969,13.3276274,52.4730604,Kaiser Bäckerei&Café
node/1851822930,13.335613,52.5287225,Café Zina
node/1852738792,13.3580211,52.494573,Cafe Palladin
node/1852934146,13.7156668,52.2393205,Zum Brotsommelier
node/1860400733,13.3994669,52.5235834,Breggs
node/1860404844,13.3992021,52.5235963,Comebuy
node/1860423248,13.3951902,52.5268154,me Café
node/1860444015,13.4009473,52.5235447,Wang Cha
node/1862169690,13.4578148,52.5107534,Cupcake
node/1862881461,13.2985304,52.4955276,Credo
node/1863558440,13.4319571,52.5317262,Soledor Café
node/1868089408,14.0613612,52.3611756,Herrlicher
node/1868541156,13.3883529,52.4387677,Eis Hennig
node/1870419336,13.3531602,52.4970766,Café Wagoon
node/1870419338,13.3534856,52.4971233,Hey Schnecke
node/1870419380,13.3533676,52.4971063,KiezEis
node/1870490929,13.3538625,52.4934156,Baltas Coffee Shop
node/1870490931,13.3540184,52.4940479,Golzo
node/1870490938,13.3535428,52.4921071,Ombretta
node/1882363782,13.3268611,52.5020358,"""Wintergarten"" im Literaturhaus"
node/1882589613,13.3333339,52.503958,Starbucks
node/1882642242,13.3330236,52.5014745,King
node/1883199955,13.3285952,52.4683343,Eis Voh
node/1884427969,13.397567,52.535409,Joris
node/1891601061,13.4591467,52.5093057,Paletas
node/1891619034,13.4563419,52.5075618,Wahrhaft Nahrhaft
node/1894786511,13.4228532,52.535475,Bootshaus Café
node/1898418740,13.4825508,52.5162344,Bonjour
node/1898919376,13.3198539,52.5056639,Cafe Aedes
node/1904015968,13.0915949,52.3919272,Alte Rösterei
node/1905963621,13.3246154,52.497705,MARDİA Lahmacun & Pide House
node/1905971550,13.3221541,52.4933048,Berliner Café Bäckerei
node/1905981083,13.4564059,52.5107974,Homemade
node/1914289753,13.4528483,52.5025548,Bean Fifteen
node/1914552946,13.3233844,52.4979446,Magnifique
node/1914553002,13.3233885,52.4976244,Ludwig
node/1915578917,13.3516662,52.4976197,San Cristobal
node/1915596902,13.3545763,52.4979518,Café Berio
node/1915596923,13.3546662,52.4975547,Maxway Coffee
node/1917019358,13.6246356,52.4477609,Mokkafee
node/1920148932,13.4109299,52.513121,Café Re
node/1924843944,13.407669,52.517285,Bonne Vie Berlin
node/1927805998,13.3943048,52.5190904,SBZ Krähenfuß
node/1927815788,13.4417527,52.4830906,K-Fetisch
node/1928857792,13.4232129,52.532701,Kaffe
node/1929568328,13.3274365,52.4962007,Shaniu
node/1930103812,13.3259808,52.5316567,Stadtschloss-Treff
node/1932625177,13.3225045,52.5110999,Caras
node/1934149461,13.3200252,52.504229,nibs
node/1935018843,13.4106932,52.5299353,The Barn
node/1935699752,13.3010322,52.5099126,Café Köstlich
node/1937164727,12.9746766,52.4077039,Lesecafé
node/1944093933,13.4282321,52.4920765,Tischendorf
node/1944751229,13.400897,52.5482559,Frau Krüger - Café am Mauerpark
node/1948871654,13.2899419,52.5184897,Anno Domini
node/1948871666,13.2899199,52.5185996,Café Kiki
node/1951034843,13.3851104,52.5236029,Espresso Bar
node/1952538529,12.7820808,52.1604587,McCafe
node/1956119086,13.3207985,52.5051356,Fürst & Iven Autorenbuchhandlung
node/1962769142,13.3287885,52.4770202,Café Adèle
node/1964235485,13.422673,52.5331615,Ralf's Torten Atelier
node/1964235517,13.422994,52.5330508,Godshot
node/1964250492,13.4225646,52.5329329,Café Blaumond
node/1964736150,13.416651,52.5353789,Il Glaciale
node/1964818110,13.40781,52.533147,Guice
node/1965270854,13.4280889,52.48447,Prizreni
node/1965270881,13.430747,52.4836114,Barbar Aga
node/1971713459,13.3959314,52.4962467,Kirchencafe
node/1979796735,13.547001,52.4376095,Eis Esila Café
node/1981033693,13.4125288,52.4937607,Tzom
node/1994994766,13.4308111,52.4998951,Weltcafé
node/2013009711,13.4208452,52.4954914,Café & Bäckerei am Markt
node/2014216500,13.0518523,52.3993828,Madia
node/2021504230,13.5424799,52.5274715,Cafe & Bistro im Ärztehaus
node/2024980009,13.423276,52.5007861,KiezeKlein
node/2027152518,13.3258944,52.4826473,Cafe am Volkspark
node/2028823935,13.3632289,52.4814946,Cafe Mon Cherie
node/2030956662,13.3196582,52.4864035,Mein Orient
node/2033281037,13.3166875,52.5024401,SETs
node/2049027952,13.5447188,52.4367793,Monkey Donuts
node/2060775214,13.2899811,52.6343912,Lindner & Feinbäckerei
node/2072371209,13.3363386,52.5268335,Marasch Eis
node/2080432181,13.8160167,52.8323568,Café & Restaurant am Weidendamm
node/2089325920,12.9819484,52.5383506,illy Caffé/Häagen-Dazs
node/2095900330,13.3075146,52.4993125,Aux Délices Normands
node/2095900366,13.3075003,52.4994919,Breets
node/2098290149,13.3447856,52.4354778,Cafe Sammeltasse
node/2098311147,13.3241953,52.5119946,INI-Keller
node/2102301336,13.3594236,52.5506121,Café Largo
node/2102541972,13.3476767,52.521226,Bäckerei & Konditorei Buchwald
node/2102640486,13.5545747,52.5010625,Cafe am Grabensprung
node/2121663158,13.3333868,52.505405,Roca
node/2126217579,13.3616876,52.5457235,Yesil Çam
node/2126473948,13.3941757,52.4856879,Goldfries
node/2133151251,12.5611677,52.4074542,Al Dente
node/2133748673,13.5611324,52.5381059,EisEck
node/2140292702,13.4072172,52.539702,Engelberg
node/2143425558,13.3939307,52.4919617,Mokkabar
node/2154327887,13.346216,52.531218,Thea & coffee
node/2155961177,13.3989764,52.5249129,"""You are welcome"""
node/2157243739,13.158768,52.462487,Weichardts Hofladen | Cafeteria Kladow
node/2160817394,13.4527925,52.4892471,Café Grenzenlos
node/2163096456,13.4779799,52.5259366,Café Sonnenstrahl
node/2167347246,13.3975708,52.5366668,Handbestand - Altbuchhandel und Kaffeehaus
node/2171343152,13.3213697,52.5068798,Bertolini
node/2176128667,13.3814251,52.458605,Cafe Kurve
node/2181178529,13.3935284,52.5070536,Misch-Misch Café Bistro
node/2181178530,13.3988291,52.5075282,Café Springfeld
node/2181178790,13.3904613,52.5058194,westberlin
node/2183466752,13.3732767,52.5097308,Starbucks
node/2183841782,13.3792996,52.5032118,Kaffee lieben wir
node/2184041670,13.0456056,52.4001042,Café Franz. Schubert
node/2187058416,13.3880748,52.5178809,Telefónica Basecamp
node/2188663985,13.3553305,52.4925265,JOHANN Bäckerei
node/2190105993,13.3860728,52.4901725,Bar Italia
node/2193152584,12.9451826,52.3790367,Zur gelben Ente
node/2196151350,13.3735134,52.5508274,Dujardin
node/2204643562,13.3302306,52.4820593,SUPER Frühstück & Aperitivo
node/2204880969,13.3742252,52.5449816,Panke Café
node/2218321934,13.299517699999999,52.4563332,Das Café in der Gartenakademie
node/2225212571,13.2464959,52.7570434,Milchbar
node/2232551186,13.43189,52.5018861,Kaffee 9
node/2233864243,13.22483,52.53717,Kart World
node/2235685160,13.2655651,52.7658785,Café im Neuen Museum
node/2242573820,13.4182685,52.2916565,Cafe Hennig
node/2245080198,13.4318209,52.4673434,Fior di Mocca
node/2255624853,13.3992462,52.5914557,Agnes Neuhaus Café
node/2256111701,13.3393944,52.5277872,Café Wunder
node/2258203499,13.3743804,52.5518654,Café Pförtner
node/2262623769,13.4156664,52.4355359,Seestern
node/2264296523,13.3840183,52.5518655,Il Milanese del Tacco
node/2275847312,13.4444784,52.4788243,Trinkaus Café
node/2284912291,13.3306362,52.5039547,Ampelmann
node/2285494280,13.3798649,52.4818183,Fräulein Frost
node/2286176643,13.3538283,52.4984717,Ahenam
node/2286554245,13.3200138,52.5130534,Café TELquel
node/2286878625,13.1555099,52.4968299,Café Montalis
node/2287270716,13.3733975,52.4959199,Pauls Liegewiese
node/2287794608,13.4233995,52.4887605,Eat & Enjoy
node/2287826642,13.4194007,52.5017038,WonderWaffel
node/2297072852,12.919183,52.5352903,Bistro Spargelland Hoppenrade
node/2297383148,13.3626109,52.546648,Barcode
node/2298418674,13.3638833,52.5474409,Café Bades
node/2298418695,13.3625576,52.5482802,Tetova
node/2301610389,13.3657509,52.551765,Café Europa
node/2301610457,13.3666409,52.5520232,Internet & Telecafe
node/2301610474,13.3661306,52.5520042,Hak Bäckerei
node/2303114799,13.3646496,52.549193,Café Uludağ e.V
node/2306458644,13.358649400000001,52.5475145,BoBoQ
node/2306983848,14.2079928,52.6251245,Klosterschänke
node/2315817603,13.4011481,52.4886291,Café Strauss
node/2318227966,13.6948695,52.5230531,Petit Café
node/2320709661,13.3532929,52.4927363,Café Pink
node/2322237728,13.4288505,52.4975935,Cutie Pie
node/2327216232,13.3287243,52.4543187,Overcomer
node/2328402487,13.5721499,52.4124787,Lieblings-Kaffee
node/2329589241,13.3693839,52.4977522,Café Eule
node/2335060179,13.2031601,52.5373431,Italienische Eis Manufaktur
node/2335067091,13.4526184,52.5116533,Milch & Zucker
node/2335068380,13.452735,52.5119055,KALA
node/2335073751,13.4538222,52.5121329,MELT Bistro
node/2335074680,13.4538889,52.5121179,La Tazza D'Oro
node/2335130703,13.4240468,52.4903256,Carik Kuruyemis
node/2335177520,13.435064,52.4839515,soup2go
node/2335180297,13.4345045,52.4842273,Bistro-Café tetova
node/2336906515,13.3292122,52.4849761,Café Bistro Vili
node/2338489620,13.3370635,52.6561735,Casa Pascale
node/2338749559,13.3977062,52.6039892,Cafe mint*
node/2342631502,13.3925988,52.5189879,Coffeebar c.t.
node/2347398750,13.3307086,52.5012925,Carisma Bakery
node/2347507121,13.3214359,52.5055383,Coffee Drink Your Monkey
node/2349075194,13.3973586,52.5130194,the coffee shop
node/2352412930,13.3149028,52.5060617,The Pink
node/2367435171,13.3582387,52.4598243,Café Paresüd
node/2377831972,13.4335178,52.546475,Café Eckstern
node/2383431410,13.4469191,52.5215627,Frau Honig
node/2390772266,13.687283,52.441269,Café Gerch
node/2391234910,13.2935112,52.496275,Lou
node/2395278959,13.585147599999999,52.2122749,Cafè & Bistro Seeperle Motzener See
node/2398120502,13.4156477,52.4946846,goldmarie
node/2398308917,13.3437959,52.5064511,Cafe Minouche
node/2406812438,13.2334557,52.437341,La Piazza
node/2409135234,13.3402464,52.4758569,Café Traum
node/2409187394,13.3350396,52.4721187,LuLa am Markt
node/2410979582,13.5258814,52.4026799,Tony's Cafe
node/2422635786,13.3506764,52.5415936,Dazwischen
node/2423191980,13.31843,52.6070436,Mühlencafé
node/2423916731,13.4085992,52.5265876,Cuore Di Vetro
node/2426748297,13.29746,52.5282247,Cookie Dough
node/2429500285,13.4581081,52.5102963,Neumanns
node/2436745219,13.4244052,52.5037866,Kleine Schwester
node/2438834478,13.4592702,52.509038,Calm Coffee
node/2439759151,13.2735201,52.5099931,Eiscafé Mauritius
node/2440382454,14.443484,52.672418,Himmel Und Erde
node/2441868208,13.7226791,52.5171827,Eiscafe am Nordring
node/2444312258,13.4211245,52.501168,Companion Coffee
node/2445454961,13.3200649,52.4849551,Kunstwerk Blisse
node/2451154240,13.3637287,52.485966,Naumann drei
node/2454290041,13.3613164,52.485329,Sully
node/2464442845,13.4230002,52.5005854,Cafe Jenseits
node/2465814597,14.2408563,52.7886183,Ziegenhof
node/2466173887,13.3009576,52.502968,Eiscafé Juwel
node/2466173900,13.2970665,52.5054853,Bluebirds
node/2466173940,13.2992682,52.5057082,Windback-Coffee
node/2475561025,13.4253955,52.4730163,Pomeranze
node/2476315800,13.3325366,52.4788366,Café Crema
node/2476384356,13.4233614,52.473589,Cafe Kanel
node/2476698389,13.3711719,52.4966705,Beach 61
node/2477049946,13.4153768,52.5333997,Belfort
node/2477072118,13.4249827,52.4803102,Isla Coffee
node/2477073440,13.4236539,52.4773934,Kaffeeraum
node/2477393152,13.4266994,52.492394,Café Valentin
node/2478816760,13.0563793,52.4014525,Die Espressonisten
node/2479053614,13.3211244,52.5016056,Callas Café
node/2484347003,13.4307767,52.4861043,dreifünf
node/2484347005,13.4305142,52.4866514,Fili
node/2484936123,13.4286271,52.5331589,Aromas Café
node/2485492848,13.4220394,52.492604299999996,Selimiye
node/2491967179,13.4339937,52.4931566,L 18
node/2492377699,13.3565383,52.5394405,Backufer
node/2492377707,13.357451,52.5408872,Coruba Dream
node/2493363835,13.4896876,52.466628299999996,Café Behring
node/2495554365,13.3872353,52.4873533,Los Angelitos
node/2495554368,13.39017,52.4891195,Glutanada Café & Bistro
node/2495554582,13.3879172,52.4897974,Frau Behrens Torten
node/2495556406,13.3917754,52.4881298,Marameo
node/2495675254,13.3972032,52.4884663,Conni Island
node/2496364950,13.0943749,52.3917579,Izi's Bäckerei & Café
node/2496651180,13.3884093,52.4900967,Canteen
node/2496651195,13.3887714,52.4900418,Einstein Kaffee
node/2496651327,13.387342199999999,52.4911669,Café Sarotti Höfe
node/2496651338,13.3871797,52.490789,Melitta Sundström
node/2496651341,13.3870665,52.4904706,espressolounge
node/2496752204,13.3915288,52.4896112,Fräulein nimmersatt
node/2498341346,13.321606,52.5144179,i-café
node/2498835742,13.302521,52.5071262,Eiscafé Italia
